種別,分類,動画での表示名,団体/チーム名,団体ID,配信日,大会名,URL,動画配信元,動画配信元URL,動画配信元ロゴURL
動画,POV,Bluecoats,Bluecoats,o1nysy0o,,【POV｜2022】Bluecoats【Mello】,https://www.youtube.com/watch?v=0Ed7mX27sa0,Sophie Witko,,
動画,POV,Bluecoats,Bluecoats,o1nysy0o,,【POV｜】Bluecoats【Euphonium】,https://www.youtube.com/watch?v=0mX2yFEMO8U,ThatWasLoud,,
動画,POV,Bluecoats,Bluecoats,o1nysy0o,,【POV｜】Bluecoats【Lead Baritone】,https://www.youtube.com/watch?v=WPdSFIqFzQk,Blooreid,,
動画,POV,Bluecoats,Bluecoats,o1nysy0o,,【POV｜2022】Bluecoats【Timpani】,https://www.youtube.com/watch?v=NdQINW2eCG8,Kwanwoo Lee,,
動画,POV,Bluecoats,Bluecoats,o1nysy0o,,【POV｜2023】Bluecoats【Timpani】,https://www.youtube.com/watch?v=qZWZCp1UIsc,Kwanwoo Lee,,
動画,POV,Bluecoats,Bluecoats,o1nysy0o,,【POV｜】Bluecoats【POV】,https://www.youtube.com/watch?v=GZpIsybepIA,Blooreid,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2013】Boston Crusaders【Contra】,https://www.youtube.com/watch?v=YA6iDXE1iLI,Nathan Theriault,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2018】Boston Crusaders【Color Guard】,https://www.youtube.com/watch?v=d30NdyDvD3o,DKStudios,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2018】Boston Crusaders【Quad】,https://www.youtube.com/watch?v=uj9KSohNK8s,Finals Sync Archive,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2019】Boston Crusaders【Snare】,https://www.youtube.com/watch?v=5o7tjKNq0sA,Alec Weltz,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2019】Boston Crusaders【2nd Bari】,https://www.youtube.com/watch?v=bgILQgPvOW4,Erick Johnson,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2021】Boston Crusaders【Snare】,https://www.youtube.com/watch?v=1a8kzoOS4Wk,Alec Weltz,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2021】Boston Crusaders【Color Guard】,https://www.youtube.com/watch?v=8WHyEQ0w4bk,DKStudios,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2021】Boston Crusaders【Lead Mello】,https://www.youtube.com/watch?v=QVQXXIirSAs,Owen Clark,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2021】Boston Crusaders【Marimba】,https://www.youtube.com/watch?v=J6mtdz__yFc,Frank De Leon,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2021】Boston Crusaders【TRUMPET】,https://www.youtube.com/watch?v=0SO-Eu4uFjM,Donovan Leary,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2022】Boston Crusaders【Snare】,https://www.youtube.com/watch?v=ynRRXlVXTfo,rbass311,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2022】Boston Crusaders【POV】,https://www.youtube.com/watch?v=s8pQG6ahrD8,maxwtrumpet,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2022】Boston Crusaders【3rd Trumpet】,https://www.youtube.com/watch?v=OLUYqKQjMxs,maxwtrumpet,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2022】Boston Crusaders【Lead Mello】,https://www.youtube.com/watch?v=t-NE9eK5hi8,Owen Clark,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2022】Boston Crusaders【Tenor】,https://www.youtube.com/watch?v=0wowH1EfIC8,Mauricio Gonzalez,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2022】Boston Crusaders【Trumpet】,https://www.youtube.com/watch?v=R0ppTggelsM,Hunter Jones,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜2024】Boston Crusaders【Drumset】,https://www.youtube.com/watch?v=JUyd5HFGEys,Jason Garcia,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,,【POV｜】Boston Crusaders【1st Baritone】,https://www.youtube.com/watch?v=UW6wJ-2dRok,Dylan Teets,,
動画,POV,Cadets,Cadets,o5i3t4q,,【POV｜2015】Cadets【Snare】,https://www.youtube.com/watch?v=ROn3vgCUyo8,Tony Teleky,,
動画,POV,Cadets,Cadets,o5i3t4q,,【POV｜2017】Cadets【Lead Baritone】,https://www.youtube.com/watch?v=f-WmduWLmHc,Servact,,
動画,POV,Cadets,Cadets,o5i3t4q,,【POV｜2017】Cadets【Tuba】,https://www.youtube.com/watch?v=7HyLdG3XYCA,dfaldraga98,,
動画,POV,Cadets,Cadets,o5i3t4q,,【POV｜2019】Cadets【Euphonium】,https://www.youtube.com/watch?v=BeliWE8CkYM,Alex Dumouchelle,,
動画,POV,Cadets,Cadets,o5i3t4q,,【POV｜2021】Cadets【Euphonium】,https://www.youtube.com/watch?v=YO1cf83euUY,Tucker,,
動画,POV,Cadets,Cadets,o5i3t4q,,【POV｜2021】Cadets【Lead Baritone】,https://www.youtube.com/watch?v=JhBTWHkf_Nc,Alex Dumouchelle,,
動画,POV,Cadets,Cadets,o5i3t4q,,【POV｜2022】Cadets【2nd Trumpet】,https://www.youtube.com/watch?v=WwSdqaKBkBU,Trumpet 6,,
動画,POV,Cadets,Cadets,o5i3t4q,,【POV｜2022】Cadets【Marimba】,https://www.youtube.com/watch?v=B5Te7BJS6gM,Andy Pham,,
動画,POV,Cadets,Cadets,o5i3t4q,,【POV｜2023】Cadets【2nd Trumpet】,https://www.youtube.com/watch?v=OUt-VZRJQ0I,Trumpet 6,,
動画,POV,Cadets,Cadets,o5i3t4q,,【POV｜2017】Cadets【Baritone】,https://www.youtube.com/watch?v=QXp1Ul3g01o,Ricardo Valentin,,
動画,POV,Cadets,Cadets,o5i3t4q,,【POV｜2023】Cadets【Battery】,https://www.youtube.com/watch?v=4110wG-DaBU,Frank De Leon,,
動画,POV,Cadets,Cadets,o5i3t4q,,【POV｜2013】Cadets【Snare】,https://www.youtube.com/watch?v=NW00v9WplZA,Tony Teleky,,
動画,POV,Troopers,Troopers,of59uo4,,【POV｜】Troopers【POV】,https://www.youtube.com/watch?v=opU37eU-zPs,NA,,
動画,POV,Troopers,Troopers,of59uo4,,【POV｜】Troopers【POV】,https://www.youtube.com/watch?v=Bf8dKhLJYlo,NA,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2013】Carolina Crown【POV】,https://www.youtube.com/watch?v=7cny1tbZR-w,Mike R,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2014】Carolina Crown【Tuba】,https://www.youtube.com/watch?v=M4u3A11iC-k,Jarrod Briley,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2014】Carolina Crown【POV】,https://www.youtube.com/watch?v=62NqmdLRloI,Mike R,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2016】Carolina Crown【Baritone】,https://www.youtube.com/watch?v=XhYhnNs_TaI,Jeremy Cover,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2016】Carolina Crown【Lead Mello】,https://www.youtube.com/watch?v=fVUhK_9Ft8U,Spence Howell,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2016】Carolina Crown【Trumpet】,https://www.youtube.com/watch?v=yKE92ubFg0o,Charlie,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2017】Carolina Crown【Baritone】,https://www.youtube.com/watch?v=Y7b3qX6GH7I,Jeremy Cover,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2017】Carolina Crown【Trumpet】,https://www.youtube.com/watch?v=VTydJRh_eO0,Justin Zaza,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2018】Carolina Crown【Mello】,https://www.youtube.com/watch?v=pKOaNORS4As,Chris Clarkston,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2018】Carolina Crown【Baritone】,https://www.youtube.com/watch?v=wqX0zs0gVrI,Jeremy Cover,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2018】Carolina Crown【Trumpet】,https://www.youtube.com/watch?v=IDYBdl9FlKk,Spence Howell,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2018】Carolina Crown【Tuba】,https://www.youtube.com/watch?v=scmw4z_5qUY,Jorge Veksler,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2019】Carolina Crown【Battery】,https://www.youtube.com/watch?v=q22kM2nfAhc,Anne Turner,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2019】Carolina Crown【Trumpet】,https://www.youtube.com/watch?v=4XuitIgEYxk,Tyson Harloff,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2021】Carolina Crown【Drum Major】,https://www.youtube.com/watch?v=aSRAuLjrd2E,Brett Abraham,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2022】Carolina Crown【Drum Major】,https://www.youtube.com/watch?v=cBDmfM0pcYs,Brett Abraham,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2022】Carolina Crown【Lead Baritone】,https://www.youtube.com/watch?v=pkNRTq2SnNQ,Luke Weatherly,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2022】Carolina Crown【Tenor】,https://www.youtube.com/watch?v=jQ6Zwt3c44M,David Grullon,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2023】Carolina Crown【Mello】,https://www.youtube.com/watch?v=dkXpK5cZYK0,Sergio Villarreal Bañuelos,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2023】Carolina Crown【Tuba】,https://www.youtube.com/watch?v=ILIsK6rQQ8c,Sergio Villarreal Bañuelos,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2023】Carolina Crown【Quad】,https://www.youtube.com/watch?v=X8sqdytdQSk,Liam Maxwell,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2024】Carolina Crown【Lead Baritone】,https://www.youtube.com/watch?v=n4uVxvkMt48,Jacob Atkisson,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2024】Carolina Crown【Quad】,https://www.youtube.com/watch?v=EOcFyJz76ZU,Devin Quads ,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2024】Carolina Crown【Tuba】,https://www.youtube.com/watch?v=W3WSxAZc3ng,Sergio Villarreal Bañuelos,,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,,【POV｜2017】The Cavaliers【Baritone】,https://www.youtube.com/watch?v=reoCwR8h1wg,Alex Micco,,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,,【POV｜2019】The Cavaliers【Lead Trumpet】,https://www.youtube.com/watch?v=mbuxtmKhPJE,Adam Zapf,,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,,【POV｜2021】The Cavaliers【Xylo】,https://www.youtube.com/watch?v=grsKHtC1U1k,Zach Shaw,,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,,【POV｜2022】The Cavaliers【Baritone】,https://www.youtube.com/watch?v=5FkvLQ8MSeI,Austin Giffin,,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,,【POV｜2022】The Cavaliers【Marimba】,https://www.youtube.com/watch?v=iGUudi-UZu8,Jacob Cauley,,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,,【POV｜2022】The Cavaliers【Tuba】,https://www.youtube.com/watch?v=sHYVyVtaDwI,Andrew Groover,,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,,【POV｜2023】The Cavaliers【Color Guard】,https://www.youtube.com/watch?v=uiVregozSH0,John Tyson,,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,,【POV｜2023】The Cavaliers【Snare】,https://www.youtube.com/watch?v=Xl2opRdO7ik,Paxton Krafft,,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,,【POV｜2024】The Cavaliers【Color Guard】,https://www.youtube.com/watch?v=lxxrNjiLyvo,John Tyson,,
動画,POV,Pacific Crest,Pacific Crest,o1j7qer0,,【POV｜2021】Pacific Crest【Color Guard】,https://www.youtube.com/watch?v=UPN_LEGridw,Rachel Carr,,
動画,POV,Colts,Colts,o31cfpv,,【POV｜2019】Colts【Tuba】,https://www.youtube.com/watch?v=m2ozpPehR98,Chandler Gehrig,,
動画,POV,Colts,Colts,o31cfpv,,【POV｜2019】Colts【Lead Baritone】,https://www.youtube.com/watch?v=rSiCuE5ORDw,Aaron Zoellner,,
動画,POV,Colts,Colts,o31cfpv,,【POV｜2021】Colts【Center Marimba】,https://www.youtube.com/watch?v=-VdYbxNN4kk,Javi Garza,,
動画,POV,Colts,Colts,o31cfpv,,【POV｜2021】Colts【Baritone】,https://www.youtube.com/watch?v=fhWko__ooGI,Kaden O,,
動画,POV,Colts,Colts,o31cfpv,,【POV｜2022】Colts【Mello】,https://www.youtube.com/watch?v=wfMp5hrnYEo,mickmickmickey,,
動画,POV,Colts,Colts,o31cfpv,,【POV｜2022】Colts【Baritone】,https://www.youtube.com/watch?v=JobXiLU9FMw,Scott McLain,,
動画,POV,Colts,Colts,o31cfpv,,【POV｜2023】Colts【2nd Baritone】,https://www.youtube.com/watch?v=RDEfMcsC9Hk,James Baxter,,
動画,POV,Colts,Colts,o31cfpv,,【POV｜2023】Colts【Lead Trumpet】,https://www.youtube.com/watch?v=vY5nWtMgda8,jack zirkelbach,,
動画,POV,Colts,Colts,o31cfpv,,【POV｜2023】Colts【POV】,https://www.youtube.com/watch?v=tr1gi2gmL64,Kirby Zinniel,,
動画,POV,Colts,Colts,o31cfpv,,【POV｜2024】Colts【Baritone】,https://www.youtube.com/watch?v=sKd12hqohxY,Samuel Wells,,
動画,POV,Colts,Colts,o31cfpv,,【POV｜2024】Colts【Lead Baritone】,https://www.youtube.com/watch?v=Q6PhRFRRZk8,James Baxter,,
動画,POV,Colts,Colts,o31cfpv,,【POV｜2024】Colts【Soloist】,https://www.youtube.com/watch?v=0AFjJ9Yzh-U,jack zirkelbach,,
動画,POV,Colts,Colts,o31cfpv,,【POV｜2024】Colts【2nd Baritone】,https://www.youtube.com/watch?v=JydewvIX5wI,Foose,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2012】Crossmen【Quad】,https://www.youtube.com/watch?v=Ipe-9BW9pEY,Matt Malabonga,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2016】Crossmen【Trumpet】,https://www.youtube.com/watch?v=9f65uqZd8-M,zitro,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2017】Crossmen【Drum Set】,https://www.youtube.com/watch?v=spmzpbmY77k,Nate Teed,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2017】Crossmen【Marimba】,https://www.youtube.com/watch?v=fCn3YJHzTkA,Nate Teed,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2017】Crossmen【Trumpet】,https://www.youtube.com/watch?v=uV1jJ9NzWKg,Mitchell Robinson,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2018】Crossmen【Battery】,https://www.youtube.com/watch?v=AYVNTx5FwdA,Cullen Mitvalsky,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2018】Crossmen【Drumset】,https://www.youtube.com/watch?v=bK59yLoUypk,Nate Teed,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2019】Crossmen【bass】,https://www.youtube.com/watch?v=-lanpJADH6g,Sebastian Valdez,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2021】Crossmen【Drumset】,https://www.youtube.com/watch?v=e8F3xic_xDI,Paxton Krafft,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2021】Crossmen【Quad】,https://www.youtube.com/watch?v=HTFqDY60ySg,Aidan Eames,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2022】Crossmen【Tuba】,https://www.youtube.com/watch?v=yCIOt_DXzOI,Sergio Villarreal Bañuelos,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2022】Crossmen【Tuba】,https://www.youtube.com/watch?v=bNknLXNEkKM,Garrett Sharp,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2022】Crossmen【Tuba】,https://www.youtube.com/watch?v=s4mvPiccjh4,Garrett Sharp,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2023】Crossmen【Baritone】,https://www.youtube.com/watch?v=m14ZXeXt_v4,ManKisserBmoney,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2023】Crossmen【mellophone】,https://www.youtube.com/watch?v=T5rCvuwGtiU,Jessica Woolam,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2024】Crossmen【Lead Trumpet】,https://www.youtube.com/watch?v=2-MJmTGPZ5g,Kyle StClair,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜】Crossmen【Tuba】,https://www.youtube.com/watch?v=pcZsCy8aKWQ,Bryansmen_,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2021】Crossmen【Tuba】,https://www.youtube.com/watch?v=tz-kh3oPMvI,Sergio Villarreal Bañuelos,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2018】Crossmen【Tuba】,https://www.youtube.com/watch?v=Gxo1TW2WQ64,Paco,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜2019】Crossmen【Mellophone】,https://www.youtube.com/watch?v=E8wAqa2FZEw,Paco,,
動画,POV,Crossmen,Crossmen,o2b2uko,,【POV｜】Crossmen【trumpet】,https://www.youtube.com/watch?v=5br2_LOllug,cmlyman1,,
動画,POV,Phantom Regiment,Phantom Regiment,odxsqnq,,【POV｜2013】Phantom Regiment【POV】,https://www.youtube.com/watch?v=7VdBOPJK6RA,Drum Corps International,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2012】Carolina Crown【POV】,https://www.youtube.com/watch?v=OXCjAXrRrUg,Drum Corps International,,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,,【POV｜2012】The Cavaliers【POV】,https://www.youtube.com/watch?v=ciSP_ZRZq-k,Drum Corps International,,
動画,POV,Blue Devils,Blue Devils,o1gyjvgf,,【POV｜2013】Blue Devils【POV】,https://www.youtube.com/watch?v=9h87-NxvAdc,Drum Corps International,,
動画,POV,Bluecoats,Bluecoats,o1nysy0o,,【POV｜2014】Bluecoats【POV】,https://www.youtube.com/watch?v=_xHx10Jeze4,Drum Corps International,,
動画,POV,Blue Devils,Blue Devils,o1gyjvgf,,【POV｜2014】Blue Devils【POV】,https://www.youtube.com/watch?v=FojRTBT21PM,Drum Corps International,,
動画,POV,Spirit of Atlanta,Spirit of Atlanta,o16btm95,,【POV｜2019】Spirit of Atlanta【2nd Trumpet】,https://www.youtube.com/watch?v=7uZg_sH5fzw,R3medy Productions,,
動画,POV,Mandarins,Mandarins,o16lw4sx,,【POV｜】Mandarins【POV】,https://www.youtube.com/watch?v=Vy5GlAOGDp8,SfVegasDad,,
動画,POV,Seattle Cascades,Seattle Cascades,o189hb5z,,【POV｜2019】Seattle Cascades【Lead Trumpet】,https://www.youtube.com/watch?v=LgHkjk1DcBU,Ian Gray,,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,,【POV｜2013】The Cavaliers【CENTER Marimba】,https://www.youtube.com/watch?v=FxZ3YiKHrMA,ThatWasLoud,,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,,【POV｜2014】The Cavaliers【POV】,https://www.youtube.com/watch?v=63gFVVb04SM,vbtiki,,
動画,POV,Carolina Crown,Carolina Crown,o46167m,,【POV｜2022】Carolina Crown【POV】,https://www.youtube.com/watch?v=o2A5_OnZ2LU,FloMarching,,
動画,POV,Cadets,Cadets,o5i3t4q,,【POV｜】Cadets【Quad】,https://www.youtube.com/watch?v=sVM9odovRwU,Anthony D'Andrea,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2015】Genesis【Cymbal】,https://www.youtube.com/watch?v=WwRG3iDecgc,Raymond Herrera,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2015】Genesis【lead baritone】,https://www.youtube.com/watch?v=5sy2ashSFBY,Gentry Walker,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2017】Genesis【Mello】,https://www.youtube.com/watch?v=PYKOWSQgR54,Jonah Taylor,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2017】Genesis【Trumpet】,https://www.youtube.com/watch?v=lF0GqwYtf7Q,DanielT,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2018】Genesis【Snare】,https://www.youtube.com/watch?v=fuAE5iSItO4,Kweezy_99,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2019】Genesis【Marimba】,https://www.youtube.com/watch?v=9gIiXfnM7qo,Kent Fuller,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2021】Genesis【Lead Baritone】,https://www.youtube.com/watch?v=GlZWxdxx1y0,Bryan Paxtor,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2021】Genesis【Drum Major】,https://www.youtube.com/watch?v=AjzCPOOoiJY,Kent Fuller,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2021】Genesis【Marimba】,https://www.youtube.com/watch?v=xijjdGlB-rw,Kent Fuller,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2021】Genesis【pit】,https://www.youtube.com/watch?v=KgIbTAgkaXI,Angelo Cooper,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2022】Genesis【Baritone】,https://www.youtube.com/watch?v=xFbWaew0Ijs,Noah Bretz,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2022】Genesis【Lead Mello】,https://www.youtube.com/watch?v=wB62Q3qYr3M,Gavin Levis,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2022】Genesis【Quad】,https://www.youtube.com/watch?v=soKlYQQUYTQ,Jesus Gaucin,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2022】Genesis【Vibraphone】,https://www.youtube.com/watch?v=vvHl_Ome4jI,Kc Carrillo,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2022】Genesis【Xylo】,https://www.youtube.com/watch?v=y2BZkNRafG4,Nathanael Higgins,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2023】Genesis【Drumset】,https://www.youtube.com/watch?v=Nnj5Vm1mEks,Jason Garcia,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2024】Genesis【Xylo】,https://www.youtube.com/watch?v=76Q6E7RQrLw,Luke Pusey,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2024】Genesis【Bass 1】,https://www.youtube.com/watch?v=fImPwAYcXZ8,johnny cui,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2024】Genesis【Trumpet】,https://www.youtube.com/watch?v=29ciZVXrJCA,Natasha Campbell,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2019】Genesis【Euphonium】,https://www.youtube.com/watch?v=wP-xI6Oz0a8,Alfonso Gonzalez,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2023】Genesis【Baritone】,https://www.youtube.com/watch?v=NpU7qqxZ0Pk,Fabián Flores,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2023】Genesis【Lead Mello】,https://www.youtube.com/watch?v=2j5ZesaFBig,Amanda Strickland,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2022】Genesis【Bass 1】,https://www.youtube.com/watch?v=wFHG8rTuBP4,Angelo Cooper,,
動画,POV,Genesis,Genesis,oj0k7hi,,【POV｜2023】Genesis【POV】,https://www.youtube.com/watch?v=k4Z3L5XeXLI,Waco High Band Sage,,
動画,POV,Colts,Colts,o31cfpv,,【POV｜2016】Colts【POV】,https://www.youtube.com/watch?v=NgvIKCILdbY,Elie Katz,,
動画,POV,Blue Knights,Blue Knights,o1pa2gye,,【POV｜】Blue Knights【POV】,https://www.youtube.com/watch?v=MCDkbu8Q6co,Tyler Zygmunt,,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,,【POV｜2014】The Cavaliers【POV】,https://www.youtube.com/watch?v=AmcOAMivhwA,vbtiki,,
動画,POV,Cadets,Cadets,o5i3t4q,,【POV｜】Cadets【POV】,https://www.youtube.com/watch?v=WIQvt_iJBo0,Danny Jones,,
動画,POV,Gold,Gold,o1nxasum,,【POV｜】Gold【POV】,https://www.youtube.com/watch?v=_7N8hlSiF94,450r1,,
動画,POV,Troopers,Troopers,of59uo4,,【POV｜】Troopers【POV】,https://www.youtube.com/watch?v=G8kDJS_jOFA,NA,,
動画,POV,Bluecoats,Bluecoats,o1nysy0o,,【POV｜2014】Bluecoats【Snare】,https://www.youtube.com/watch?v=WXtZD5jF91Q,Andrew C,,
動画,POV,Jersey Surf,Jersey Surf,otlu7yk,,【POV｜2018】Jersey Surf【Lead Baritone】,https://www.youtube.com/watch?v=wVN9zPGTqdQ,Cameron Burch,,
動画,POV,Jersey Surf,Jersey Surf,otlu7yk,,【POV｜2022】Jersey Surf【Baritone】,https://www.youtube.com/watch?v=qf_p6O3Xhu8,nyan,,
動画,POV,Jersey Surf,Jersey Surf,otlu7yk,,【POV｜2022】Jersey Surf【Color Guard】,https://www.youtube.com/watch?v=gQfnZbUYpPE,magnolia ,,
動画,POV,Jersey Surf,Jersey Surf,otlu7yk,,【POV｜2022】Jersey Surf【Lead Trumpet】,https://www.youtube.com/watch?v=UWcMlGOAvDg,nyan,,
動画,POV,Jersey Surf,Jersey Surf,otlu7yk,,【POV｜2022】Jersey Surf【Color Guard】,https://www.youtube.com/watch?v=d5o4z2f0DYE,Jessica Hill,,
動画,POV,Jersey Surf,Jersey Surf,otlu7yk,,【POV｜2022】Jersey Surf【Lead Trumpet】,https://www.youtube.com/watch?v=MhcCJ-krbe0,Emma Blevins,,
動画,POV,Jersey Surf,Jersey Surf,otlu7yk,,【POV｜2022】Jersey Surf【Mello】,https://www.youtube.com/watch?v=2tow8_Xo8Yw,Emma Blevins,,
動画,POV,Jersey Surf,Jersey Surf,otlu7yk,,【POV｜2022】Jersey Surf【Vibe】,https://www.youtube.com/watch?v=nLLIb2pebMo,Minus One Productions,,
動画,POV,Jersey Surf,Jersey Surf,otlu7yk,,【POV｜2022】Jersey Surf【Xylophone】,https://www.youtube.com/watch?v=nCXmnWFdQCM,Carson Pomeroy,,
動画,POV,Jersey Surf,Jersey Surf,otlu7yk,,【POV｜2023】Jersey Surf【Drum Major】,https://www.youtube.com/watch?v=LUwt7Bd8cOM,Otto Hillegass,,
動画,POV,Jersey Surf,Jersey Surf,otlu7yk,,【POV｜2023】Jersey Surf【POV】,https://www.youtube.com/watch?v=r6GbG4MQiR4,Otto Hillegass,,
動画,POV,Jersey Surf,Jersey Surf,otlu7yk,,【POV｜2024】Jersey Surf【POV】,https://www.youtube.com/watch?v=KOKmHiIeGfA,Leo Adkinson,,
動画,POV,Jersey Surf,Jersey Surf,otlu7yk,,【POV｜2024】Jersey Surf【POV】,https://www.youtube.com/watch?v=BaTHdPON1ww,Leo Adkinson,,
